"Packet.Length.Std","Total.Length.of.Bwd.Packets","Subflow.Bwd.Bytes","Destination.Port","Packet.Length.Variance","Bwd.Packet.Length.Mean","Avg.Bwd.Segment.Size","Bwd.Packet.Length.Max","Init_Win_bytes_backward","Total.Length.of.Fwd.Packets","Subflow.Fwd.Bytes","Init_Win_bytes_forward","Average.Packet.Size","Packet.Length.Mean","Max.Packet.Length"
473.4064,4115,4115,443,224113.7,587.8571,587.8571,1430,343,558,558,8192,274.8824,259.6111,1430
2138.329153,11607,11607,80,4572451.567,1934.5,1934.5,5840,229,26,26,8192,1292.555556,1163.3,5840
53.12908808,258,258,53,2822.7,129,129,129,-1,64,64,-1,88.5,70.8,129
3091.096,26,26,53425,9554872,13,13,20,256,11601,11601,8192,1661,1453.375,8675
3.464101615,6,6,8010,12,6,6,6,0,0,0,29200,3,2,6
166.3254,504,504,443,27664.15,56,56,323,243,1081,1081,29200,88.05556,83.42105,517
634.1901,30,30,59732,402197.1,5,5,6,0,1375,1375,229,397.1429,347.5,1375
35.05424,186,186,53,1228.8,93,93,93,-1,58,58,-1,68.25,54.6,93
2.309401,6,6,1864,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
621.6299,4994,4994,80,386423.7,832.3333,832.3333,1448,939,361,361,65535,446.25,411.9231,1448
1627.462,11607,11607,80,2648632,1934.5,1934.5,4380,229,56,56,256,833.5,777.9333,4380
1911.596,11601,11601,80,3654198,1933.5,1933.5,5840,229,26,26,8192,1291.889,1162.7,5840
2.309401,6,6,3003,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401,6,6,8193,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
154.7568,164,164,443,23949.67,41,41,152,946,611,611,8192,77.5,70.45455,517
3.464102,6,6,5190,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,8222,12,6,6,6,0,0,0,29200,3,2,6
47.33115,278,278,53,2240.238,139,139,139,-1,168,168,-1,81.33333,69.71429,139
2.309401,6,6,1046,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.286335,0,0,80,10.8,0,0,0,29200,12,12,8192,3,2.4,6
2.309401077,6,6,1044,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2681.356,11601,11601,80,7189672,2900.25,2900.25,5840,229,26,26,8192,1661,1453.375,5840
0,0,0,57497,0,0,0,0,-1,12,12,360,9,6,6
20.26573463,140,140,53,410.7,70,70,70,-1,66,66,-1,59.75,47.8,70
1734.986,11601,11601,80,3010176,1657.286,1657.286,5840,229,26,26,8192,1162.7,1057,5840
38.34057903,204,204,53,1470,102,102,102,-1,64,64,-1,75,60,102
1548.968,62,62,62008,2399300,6.888889,6.888889,20,256,11607,11607,229,729.6875,686.7647,5840
1980.710254,11601,11601,80,3923213.111,2320.2,2320.2,4380,229,26,26,8192,1453.375,1291.888889,4380
2.309401,6,6,16113,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
9.237604,61,61,53,85.33333,61,61,61,-1,45,45,-1,75.5,50.33333,61
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
442.7331708,3950,3950,443,196012.6605,395,395,1448,252,703,703,29200,244.8947368,232.65,1448
3.464101615,6,6,4279,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
53.12909,264,264,53,2822.7,132,132,132,-1,70,70,-1,92.25,73.8,132
0,0,0,57526,0,0,0,0,307,0,0,349,0,0,0
2115.432,62,62,53528,4475053,6.888889,6.888889,20,256,11607,11607,229,833.9286,778.3333,7300
3.464102,6,6,10629,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,443,0,0,0,0,-1,12,12,16492,9,6,6
0,6,6,6374,0,6,6,6,16560,6,6,343,9,6,6
4097.538,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857,1454.125,11595
2175.303,11607,11607,80,4731941,2321.4,2321.4,7215,229,56,56,256,897.6154,833.5,7215
518.1782994,2279,2279,80,268508.75,455.8,455.8,1460,237,433,433,8192,339,301.3333333,1460
3.464102,6,6,911,12,6,6,6,0,0,0,29200,3,2,6
1754.345,11607,11607,80,3077726,1934.5,1934.5,5840,229,62,62,256,778.3333,729.6875,5840
47.05847,255,255,53,2214.5,127.5,127.5,164,-1,131,131,-1,108.75,87,164
3.464102,6,6,700,12,6,6,6,0,0,0,29200,3,2,6
49.65212,135,135,53,2465.333,135,135,135,-1,49,49,-1,116.5,77.66667,135
3.464102,6,6,1521,12,6,6,6,0,0,0,29200,3,2,6
18.47521,6,6,56076,341.3333,6,6,6,0,44,44,351,29.33333,22,38
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2804.565,11601,11601,80,7865584,2900.25,2900.25,10135,229,56,56,256,971.9167,897.1538,10135
186.2483,653,653,80,34688.43,72.55556,72.55556,653,110,520,520,29200,65.16667,61.73684,653
699.765,30792,30792,80,489671.1,993.2903,993.2903,1460,31,844,844,8192,632.72,620.3137,1460
3.464102,6,6,555,12,6,6,6,0,0,0,29200,3,2,6
3.464101615,6,6,1334,12,6,6,6,0,0,0,29200,3,2,6
3.464101615,6,6,61900,12,6,6,6,0,0,0,29200,3,2,6
1645.242,11601,11601,80,2706820,1933.5,1933.5,4380,229,26,26,8192,1291.889,1162.7,4380
1645.242,11601,11601,80,2706820,1933.5,1933.5,4380,229,26,26,8192,1291.889,1162.7,4380
3.464102,6,6,5922,12,6,6,6,0,0,0,29200,3,2,6
19.03005,162,162,53,362.1429,81,81,81,-1,168,168,-1,62,53.14286,81
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,0,0,80,0,0,0,0,4380,0,0,29200,0,0,0
72.8471,338,338,53,5306.7,169,169,169,-1,72,72,-1,111.5,89.2,169
2337.724089,11601,11601,80,5464953.918,2320.2,2320.2,8760,229,56,56,256,897.1538462,833.0714286,8760
3.464102,6,6,15000,12,6,6,6,0,0,0,29200,3,2,6
1548.968,62,62,53493,2399300,6.888889,6.888889,20,256,11607,11607,229,729.6875,686.7647,5840
2.309401,6,6,83,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,80,0,0,0,0,-1,36,36,256,7,6,6
8.43274,236,236,53,71.11111,59,59,59,-1,172,172,-1,56.375,50.11111,59
3.464102,6,6,52673,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
2.309401077,6,6,13456,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
3.464102,6,6,7920,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,8001,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,80,0,0,0,0,-1,12,12,253,9,6,6
9.237604,66,66,53,85.33333,66,66,66,-1,50,50,-1,83,55.33333,66
2103.116,11607,11607,80,4423095,2321.4,2321.4,5840,229,56,56,256,897.6154,833.5,5840
2460.653,11601,11601,80,6054813,2320.2,2320.2,7300,229,26,26,8192,1453.375,1291.889,7300
3.464102,6,6,1755,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,417,12,6,6,6,0,0,0,29200,3,2,6
265.2408272,421,421,80,70352.69643,105.25,105.25,421,5064,684,684,65535,157.8571429,138.125,684
0,0,0,5320,0,0,0,0,-1,12,12,361,9,6,6
2.309401077,6,6,15004,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
3.464102,6,6,5500,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,10003,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
247.6883,1835,1835,80,61349.5,114.6875,114.6875,888,5674,1384,1384,8192,94.67647,91.97143,888
2.309401,6,6,2967,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
1903.963,11607,11607,80,3625074,1934.5,1934.5,4380,229,26,26,8192,1292.556,1163.3,4380
1903.963,11607,11607,80,3625074,1934.5,1934.5,4380,229,26,26,8192,1292.556,1163.3,4380
0,0,0,443,0,0,0,0,63,0,0,319,0,0,0
3.464101615,6,6,9040,12,6,6,6,0,0,0,29200,3,2,6
32.31563,190,190,53,1044.3,95,95,95,-1,72,72,-1,74.5,59.6,95
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
128.1671,534,534,53,16426.8,267,267,267,-1,66,66,-1,158.25,126.6,267
8.763561,126,126,53,76.8,63,63,63,-1,94,94,-1,66.75,53.4,63
3.464101615,6,6,10778,12,6,6,6,0,0,0,29200,3,2,6
77.7766,344,344,53,6049.2,172,172,172,-1,60,60,-1,108.5,86.8,172
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
1627.462,11607,11607,80,2648632,1934.5,1934.5,4380,229,56,56,256,833.5,777.9333,4380
3113.952607,11601,11601,80,9696700.839,2900.25,2900.25,8760,229,26,26,8192,1661,1453.375,8760
38.34057903,204,204,53,1470,102,102,102,-1,64,64,-1,75,60,102
0,30,30,40433,0,6,6,6,0,6,6,229,7,6,6
160.8576,143,143,443,25875.16,47.66667,47.66667,137,31,611,611,8192,83.77778,75.4,517
3113.952607,11601,11601,80,9696700.839,2900.25,2900.25,8760,229,26,26,8192,1661,1453.375,8760
37.24513,210,210,53,1387.2,105,105,105,-1,74,74,-1,80.25,64.2,105
2044.726,62,62,55598,4180904,6.888889,6.888889,20,256,11613,11613,229,778.7333,730.0625,7215
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
1440.737,11607,11607,80,2075724,1658.143,1658.143,4380,229,50,50,256,833.0714,777.5333,4380
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
49.28295368,264,264,53,2428.809524,132,132,132,-1,124,124,-1,69.83333333,59.85714286,132
3.464102,6,6,1334,12,6,6,6,0,0,0,29200,3,2,6
70.10848736,338,338,53,4915.2,169,169,169,-1,82,82,-1,115.25,92.2,169
0,0,0,80,0,0,0,0,-1,12,12,64800,9,6,6
0,36,36,52519,0,6,6,6,0,6,6,229,6.857143,6,6
0,36,36,27115,0,6,6,6,0,6,6,229,6.857143,6,6
615.2864,7858,7858,80,378577.3,491.125,491.125,1963,1047,1814,1814,8192,268.6667,261.4054,1963
44.36553,256,256,53,1968.3,128,128,128,-1,94,94,-1,99.25,79.4,128
8.763561,112,112,53,76.8,56,56,56,-1,80,80,-1,58,46.4,56
2.309401,6,6,60443,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,80,0,0,0,0,-1,0,0,30228,0,0,0
9.859006,96,96,53,97.2,48,48,48,-1,60,60,-1,46.5,37.2,48
0,0,0,443,0,0,0,0,-1,402,402,29200,301.5,201,201
3.464102,6,6,280,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,1862,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,8280,0,0,0,0,-1,18,18,140,8,6,6
14.43376,0,0,56709,208.3333,0,0,0,-1,37,37,110,34,22.66667,31
0,0,0,80,0,0,0,0,-1,36,36,256,7,6,6
2.309401,6,6,9003,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464101615,6,6,26,12,6,6,6,0,0,0,29200,3,2,6
55.42563,150,150,53,3072,150,150,150,-1,54,54,-1,129,86,150
58.60631,304,304,53,3434.7,152,152,152,-1,90,90,-1,109.75,87.8,152
12.59762,122,122,53,158.7,61,61,61,-1,76,76,-1,59,47.2,61
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464102,6,6,3011,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,50300,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,1501,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,1812,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3350.634907,11607,11607,80,11200000,2321.4,2321.4,10135,229,26,26,8192,1454.125,1292.555556,10135
35.05424,186,186,53,1228.8,93,93,93,-1,58,58,-1,68.25,54.6,93
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
0,0,0,80,0,0,0,0,-1,0,0,264,0,0,0
2650.586,11607,11607,80,7025604,2321.4,2321.4,7215,229,26,26,8192,1454.125,1292.556,7215
43.91550328,250,250,53,1928.571429,125,125,125,-1,140,140,-1,70.83333333,60.71428571,125
2033.702,56,56,65120,4135943,6.222222,6.222222,20,256,12982,12982,229,960.8667,900.8125,7215
307.5044,556,556,80,94558.93,139,139,550,11,888,888,8192,160.4444,144.4,870
4097.538,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857,1454.125,11595
0,6,6,80,0,6,6,6,126,6,6,237,9,6,6
2554.159,11607,11607,80,6523729,2321.4,2321.4,5840,229,26,26,8192,1454.125,1292.556,5840
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
636.4536,2820,2820,88,405073.2,1410,1410,1410,-1,496,496,-1,891,712.8,1410
859.8734,48916,48916,443,739382.3,1322.054,1322.054,2896,128,1937,1937,29200,737,726.4714,2896
170.3417,690,690,53,29016.3,345,345,345,-1,68,68,-1,198,158.4,345
33.95879857,198,198,53,1153.2,99,99,99,-1,74,74,-1,77.25,61.8,99
2.309401,6,6,40193,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
2.309401,6,6,524,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
524.8951,6435,6435,443,275514.8,495,495,1564,31,620,620,8192,271.3462,261.2963,1564
1911.596,11601,11601,80,3654198,1933.5,1933.5,5840,229,26,26,8192,1291.889,1162.7,5840
0,0,0,6940,0,0,0,0,-1,12,12,5141,9,6,6
2.309401,6,6,3030,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401077,6,6,18040,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
9.237604,61,61,53,85.33333,61,61,61,-1,45,45,-1,75.5,50.33333,61
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
14.43375673,0,0,52949,208.3333333,0,0,0,-1,37,37,119,34,22.66666667,31
503.5259,3716,3716,443,253538.4,619.3333,619.3333,1460,119,390,390,8192,293.2857,273.7333,1460
32.86335,188,188,53,1080,94,94,94,-1,68,68,-1,72.5,58,94
2.309401,6,6,7000,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2992.233243,62,62,49759,8953459.781,6.888888889,6.888888889,20,256,11613,11613,229,834.3571429,778.7333333,11595
634.1901,30,30,50746,402197.1,5,5,6,0,1375,1375,229,397.1429,347.5,1375
35.60197,204,204,53,1267.5,102,102,102,-1,74,74,-1,78.75,63,102
0,0,0,80,0,0,0,0,512,0,0,237,0,0,0
1774.906,11601,11601,80,3150292,2320.2,2320.2,5840,229,56,56,256,897.1538,833.0714,5840
77.7766,344,344,53,6049.2,172,172,172,-1,60,60,-1,108.5,86.8,172
21.2191,0,0,57763,450.25,0,0,0,-1,76,76,118,40.33333,30.25,45
38.8883,206,206,53,1512.3,103,103,103,-1,64,64,-1,75.5,60.4,103
0,0,0,443,0,0,0,0,-1,12,12,256,9,6,6
2.309401,6,6,32779,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,9900,12,6,6,6,0,0,0,29200,3,2,6
3.464102,0,0,42502,12,0,0,0,29200,6,6,0,6,4,6
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464102,6,6,5100,12,6,6,6,0,0,0,29200,3,2,6
2.309401,6,6,5800,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,6,6,55634,0,6,6,6,255,6,6,114,9,6,6
53.12909,280,280,53,2822.7,140,140,140,-1,86,86,-1,102.25,81.8,140
0,30,30,29492,0,6,6,6,0,6,6,229,7,6,6
325.7439,4859,4859,443,106109.1,231.381,231.381,1430,360,1311,1311,8192,146.9048,143.4884,1430
155.7383,1242,1242,80,24254.43,82.8,82.8,618,123,614,614,8192,56.24242,54.58824,618
3.464102,6,6,2040,12,6,6,6,0,0,0,29200,3,2,6
2650.586,11607,11607,80,7025604,2321.4,2321.4,7215,229,26,26,8192,1454.125,1292.556,7215
2.309401,6,6,3869,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401,6,6,1137,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401,6,6,1009,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401077,6,6,2043,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401,6,6,1117,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464101615,6,6,48080,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,58101,0,0,0,0,-1,12,12,118,9,6,6
426.28,1782,1782,80,181714.6,297,297,1460,946,449,449,8192,202.8182,185.9167,1460
28.48157,180,180,53,811.2,90,90,90,-1,76,76,-1,73.5,58.8,90
95.26279442,218,218,53,9075,218,218,218,-1,53,53,-1,162,108,218
2650.586,11607,11607,80,7025604,2321.4,2321.4,7215,229,26,26,8192,1454.125,1292.556,7215
2.309401,6,6,5998,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
4097.538,26,26,51566,16800000,13,13,20,256,11607,11607,8192,1661.857,1454.125,11595
3.464102,6,6,4321,12,6,6,6,0,0,0,29200,3,2,6
398.178,4510,4510,443,158545.8,300.6667,300.6667,1460,123,636,636,8192,183.7857,177.4483,1460
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
1861.34,68,68,60959,3464587,6.8,6.8,20,256,11607,11607,229,730.0625,687.1176,7300
3.464102,6,6,1234,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,3007,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401,6,6,3871,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401077,6,6,49999,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401,6,6,4125,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2.309401077,6,6,406,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
0,0,0,80,0,0,0,0,-1,36,36,256,7,6,6
3.464102,6,6,9102,12,6,6,6,0,0,0,29200,3,2,6
45.46097,234,234,53,2066.7,117,117,117,-1,68,68,-1,84,67.2,117
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
0,30,30,61952,0,6,6,6,0,6,6,229,7,6,6
0,0,0,49389,0,0,0,0,354,0,0,392,0,0,0
2.309401,6,6,135,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
1859.876,11607,11607,80,3459139,1934.5,1934.5,5840,229,50,50,256,897.1538,833.0714,5840
552.6189481,6214,6214,443,305387.7018,621.4,621.4,1460,131,729,729,8192,385.7222222,365.4210526,1460
3.464102,6,6,10025,12,6,6,6,0,0,0,29200,3,2,6
2615.388,11607,11607,80,6840253,2321.4,2321.4,10135,229,62,62,256,833.9286,778.3333,10135
3.03315,2,2,80,9.2,2,2,2,29200,12,12,29200,3.5,2.8,6
3350.635,11607,11607,80,11200000,2321.4,2321.4,10135,229,26,26,8192,1454.125,1292.556,10135
2175.303,11607,11607,80,4731941,2321.4,2321.4,7215,229,56,56,256,897.6154,833.5,7215
124.1303,259,259,53,15408.33,259,259,259,-1,44,44,-1,173.5,115.6667,259
49.84275,250,250,53,2484.3,125,125,125,-1,68,68,-1,88,70.4,125
2.309401,6,6,88,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
70.10848736,332,332,53,4915.2,166,166,166,-1,76,76,-1,111.5,89.2,166
541.1015333,11179,11179,443,292790.8694,465.7916667,465.7916667,1418,413,3156,3156,29200,275.6730769,270.4716981,2123
0,0,0,22,0,0,0,0,243,0,0,290,0,0,0
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
1633.102694,11601,11601,80,2667024.41,1933.5,1933.5,5840,229,56,56,256,833.0714286,777.5333333,5840
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464101615,6,6,13,12,6,6,6,0,0,0,29200,3,2,6
2615.388,11607,11607,80,6840253,2321.4,2321.4,10135,229,62,62,256,833.9286,778.3333,10135
555.5126976,6642,6642,443,308594.3571,738,738,1448,122,849,849,65535,356.7142857,340.5,1448
0,0,0,443,0,0,0,0,-1,12,12,0,9,6,6
0,46,46,53,0,23,23,23,-1,46,46,-1,28.75,23,23
276.9703,1969,1969,80,76712.56,131.2667,131.2667,1460,946,515,515,8192,80.12903,77.625,1460
1679.986,11601,11601,80,2822354,2320.2,2320.2,4380,229,56,56,256,897.1538,833.0714,4380
2.309401,6,6,9111,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
70.10848736,344,344,53,4915.2,172,172,172,-1,88,88,-1,119,95.2,172
44.89140336,244,244,53,2015.238095,122,122,122,-1,120,120,-1,65.66666667,56.28571429,122
8.763561,94,94,53,76.8,47,47,47,-1,62,62,-1,46.75,37.4,47
256.7288,362,362,80,65909.69,36.2,36.2,181,127,1740,1740,29200,100.0952,95.54545,923
445.8503,4647,4647,443,198782.5,387.25,387.25,1430,351,608,608,8192,218.9583,210.2,1430
36.37306696,116,116,53,1323,116,116,116,-1,53,53,-1,111,74,116
30.67246,198,198,53,940.8,99,99,99,-1,86,86,-1,81.75,65.4,99
3.464102,6,6,44501,12,6,6,6,0,0,0,29200,3,2,6
3.464102,6,6,5679,12,6,6,6,0,0,0,29200,3,2,6
8.763561,122,122,53,76.8,61,61,61,-1,90,90,-1,64.25,51.4,61
2.309401,6,6,11111,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,5500,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,1096,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
2.309401077,6,6,52869,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
16.35033,6,6,55654,267.3333,6,6,6,0,31,31,4544,22.66667,17,31
668.5927,24,24,39717,447016.2,4.8,4.8,6,0,1375,1375,229,462.3333,396.2857,1375
3.464102,6,6,1119,12,6,6,6,0,0,0,29200,3,2,6
1680.214,11601,11601,80,2823120,1933.5,1933.5,5840,229,50,50,256,896.6923,832.6429,5840
2.309401077,6,6,5960,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
53.12909,258,258,53,2822.7,129,129,129,-1,64,64,-1,88.5,70.8,129
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
33.41108,204,204,53,1116.3,102,102,102,-1,82,82,-1,81.75,65.4,102
0,6,6,56540,0,6,6,6,256,6,6,229,9,6,6
0,0,0,60966,0,0,0,0,310,0,0,349,0,0,0
0,0,0,80,0,0,0,0,-1,36,36,256,7,6,6
468.4438,5115,5115,443,219439.6,365.3571,365.3571,1955,216,4105,4105,5479,275.6765,267.8,1955
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
1548.968,62,62,58935,2399300,6.888889,6.888889,20,256,11607,11607,229,729.6875,686.7647,5840
2.309401,6,6,6007,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,36,36,56423,0,6,6,6,0,6,6,229,6.857143,6,6
3.464102,6,6,749,12,6,6,6,0,0,0,29200,3,2,6
867.162,26238,26238,443,751969.9,1249.429,1249.429,2920,33,689,689,8192,747.9722,727.7568,2920
0,30,30,60797,0,6,6,6,0,6,6,229,7,6,6
0,30,30,16779,0,6,6,6,0,6,6,229,7,6,6
2.309401,6,6,2500,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
0,0,0,58635,0,0,0,0,-1,12,12,385,9,6,6
3.464102,6,6,41511,12,6,6,6,0,0,0,29200,3,2,6
14.43376,31,31,443,208.3333,31,31,31,939,6,6,0,21.5,14.33333,31
3.464101615,6,6,2105,12,6,6,6,0,0,0,29200,3,2,6
39.98375,206,206,53,1598.7,103,103,103,-1,60,60,-1,74,59.2,103
1097.637,42,42,62598,1204806,4.666667,4.666667,6,389,17856,17856,8192,813.5455,778.1739,2920
2.309401,6,6,1433,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
55.8677,264,264,53,3121.2,132,132,132,-1,60,60,-1,88.5,70.8,132
1187.323,26300,26300,80,1409736,1753.333,1753.333,4344,235,359,359,29200,987.3704,952.1071,4344
0,30,30,34107,0,6,6,6,0,6,6,229,7,6,6
4097.538,11607,11607,80,16800000,2901.75,2901.75,11595,229,26,26,8192,1661.857,1454.125,11595
2.309401,6,6,15000,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
9.237604,66,66,53,85.33333,66,66,66,-1,50,50,-1,83,55.33333,66
2554.159,11607,11607,80,6523729,2321.4,2321.4,5840,229,26,26,8192,1454.125,1292.556,5840
3113.952607,11601,11601,80,9696700.839,2900.25,2900.25,8760,229,26,26,8192,1661,1453.375,8760
3.464102,6,6,7777,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,6854,0,0,0,0,-1,12,12,351,9,6,6
327.9237716,903,903,80,107534,225.75,225.75,903,3620,377,377,29200,182.8571429,160,903
0,0,0,80,0,0,0,0,-1,0,0,237,0,0,0
19.17029,152,152,53,367.5,76,76,76,-1,82,82,-1,68.75,55,76
125.6893,468,468,443,15797.79,33.42857,33.42857,223,456,970,970,29200,53.25926,51.35714,607
3.464102,6,6,1027,12,6,6,6,0,0,0,29200,3,2,6
22.45662,172,172,53,504.3,86,86,86,-1,90,90,-1,76.75,61.4,86
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
77.7766,344,344,53,6049.2,172,172,172,-1,60,60,-1,108.5,86.8,172
31.56422025,155,155,53,996.3,77.5,77.5,112,-1,83,83,-1,69.5,55.6,112
28.5,0,0,3268,812.25,0,0,0,-1,114,114,548,57,42.75,57
17.89785834,0,0,55876,320.3333333,0,0,0,-1,43,43,40958,24.5,16.33333333,37
0,0,0,80,0,0,0,0,-1,24,24,256,7.5,6,6
3.464102,6,6,7103,12,6,6,6,0,0,0,29200,3,2,6
2386.769,11607,11607,80,5696664,2321.4,2321.4,8675,229,56,56,256,897.6154,833.5,8675
2107.035,11607,11607,80,4439596,2321.4,2321.4,7215,229,62,62,256,833.9286,778.3333,7215
2.309401,6,6,1461,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,61532,12,6,6,6,0,0,0,29200,3,2,6
72.16878,172,172,53,5208.333,172,172,172,-1,47,47,-1,133,88.66667,172
159.926,317,317,53,25576.33,317,317,317,-1,40,40,-1,198.5,132.3333,317
2175.303,11607,11607,80,4731941,2321.4,2321.4,7215,229,56,56,256,897.6154,833.5,7215
8.76356092,98,98,53,76.8,49,49,49,-1,66,66,-1,49.25,39.4,49
846.4721,153,153,80,716514.9,30.6,30.6,153,40,2554,2554,29200,338.375,300.7778,2554
2.309401,6,6,873,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464102,6,6,1123,12,6,6,6,0,0,0,29200,3,2,6
2.309401077,6,6,3372,5.333333333,6,6,6,0,2,2,1024,5,3.333333333,6
59.55623,620,620,53,3546.944,155,155,155,-1,168,168,-1,103.75,92.22222,155
0,6,6,54117,0,6,6,6,256,6,6,106,9,6,6
0,0,0,80,0,0,0,0,-1,30,30,256,7.2,6,6
2.309401,6,6,5922,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
3.464101615,6,6,62078,12,6,6,6,0,0,0,29200,3,2,6
0,0,0,443,0,0,0,0,-1,12,12,0,9,6,6
61.34493,284,284,53,3763.2,142,142,142,-1,60,60,-1,93.5,74.8,142
16.16580754,82,82,53,261.3333333,82,82,82,-1,54,54,-1,95,63.33333333,82
2460.652985,11601,11601,80,6054813.111,2320.2,2320.2,7300,229,26,26,8192,1453.375,1291.888889,7300
2.309401,6,6,1217,5.333333,6,6,6,0,2,2,1024,5,3.333333,6
2190.051201,68,68,63281,4796324.265,6.8,6.8,20,256,11613,11613,229,730.4375,687.4705882,8760
